queries, 1989, 22386
queries, 1871, 748
queries, 1998, 48994
queries, 1939, 1326
queries, 1991, 23038
queries, 1818, 501
queries, 1966, 4457
queries, 2003, 100281
queries, 1739, 1
queries, 1981, 10220
queries, 1812, 618
queries, 1935, 1394
queries, 1875, 712
queries, 1738, 13
queries, 1983, 12523
queries, 1774, 37
queries, 1753, 54
queries, 1737, 19
queries, 2001, 79995
queries, 1724, 2
queries, 1856, 1113
queries, 1916, 1223
queries, 1814, 459
queries, 1984, 15895
queries, 1817, 388
queries, 1873, 766
queries, 2007, 107049
queries, 1893, 868
queries, 1825, 611
queries, 1870, 668
queries, 1781, 19
queries, 1869, 575
queries, 1743, 13
queries, 1832, 893
queries, 1997, 47777
queries, 1847, 849
queries, 1759, 32
queries, 1784, 69
queries, 1761, 28
queries, 2004, 100704
queries, 1993, 30766
queries, 1951, 1829
queries, 1681, 2
queries, 1975, 6772
queries, 1961, 2957
queries, 1584, 1
queries, 1848, 818
queries, 1899, 1089
queries, 1760, 8
queries, 1964, 3399
queries, 1880, 835
queries, 1850, 926
queries, 1824, 701
queries, 1897, 1001
queries, 1788, 34
queries, 1913, 1429
queries, 1852, 1023
queries, 1750, 17
queries, 1745, 8
queries, 1946, 1220
queries, 1894, 1020
queries, 1688, 3
queries, 1679, 3
queries, 1811, 312
queries, 1801, 285
queries, 1769, 43
queries, 1802, 168
queries, 1985, 13889
queries, 1914, 1280
queries, 1956, 1979
queries, 1879, 839
queries, 1714, 2
queries, 1954, 1796
queries, 1937, 1324
queries, 1581, 1
queries, 1762, 38
queries, 1906, 1328
queries, 1942, 1003
queries, 1703, 5
queries, 1910, 1165
queries, 1845, 728
queries, 1976, 6201
queries, 1932, 1229
queries, 1858, 732
queries, 1920, 1300
queries, 1868, 717
queries, 1907, 1359
queries, 1849, 880
queries, 1877, 704
queries, 1890, 940
queries, 1980, 8005
queries, 1747, 4
queries, 1831, 1036
queries, 1790, 133
queries, 1809, 271
queries, 1800, 113
queries, 1727, 4
queries, 1836, 1024
queries, 1712, 1
queries, 1683, 1
queries, 1830, 988
queries, 1904, 1706
queries, 1715, 2
queries, 1742, 1
queries, 1821, 269
queries, 1775, 107
queries, 1804, 338
queries, 1959, 2438
queries, 1854, 1134
queries, 1987, 14495
queries, 1721, 3
queries, 1929, 1371
queries, 2000, 67767
queries, 1770, 27
queries, 1995, 38772
queries, 1680, 1
queries, 1965, 4724
queries, 1960, 2681
queries, 1791, 88
queries, 1969, 5917
queries, 1689, 1
queries, 1949, 1945
queries, 1861, 766
queries, 1971, 6061
queries, 1816, 249
queries, 1924, 1036
queries, 1823, 489
queries, 1793, 70
queries, 1799, 117
queries, 1837, 794
queries, 1986, 17447
queries, 1807, 495
queries, 1764, 16
queries, 1930, 1447
queries, 1778, 49
queries, 1948, 1761
queries, 1905, 1324
queries, 1740, 12
queries, 1972, 5934
queries, 1839, 782
queries, 1720, 1
queries, 1867, 576
queries, 1794, 99
queries, 1970, 5984
queries, 1766, 55
queries, 1908, 1332
queries, 1898, 1149
queries, 1782, 55
queries, 1941, 1197
queries, 1822, 672
queries, 1886, 668
queries, 1757, 27
queries, 1796, 83
queries, 1881, 765
queries, 1810, 272
queries, 1777, 46
queries, 1931, 1410
queries, 1729, 2
queries, 1806, 306
queries, 1874, 698
queries, 1945, 992
queries, 1731, 8
queries, 1713, 3
queries, 1668, 2
queries, 1813, 392
queries, 2002, 91096
queries, 1895, 1132
queries, 1658, 1
queries, 1808, 258
queries, 1934, 1145
queries, 1872, 594
queries, 1789, 124
queries, 1957, 2256
queries, 1978, 7314
queries, 1878, 472
queries, 1943, 985
queries, 1783, 51
queries, 1792, 90
queries, 1902, 1556
queries, 1866, 663
queries, 1973, 6361
queries, 1917, 1637
queries, 1958, 2150
queries, 1865, 699
queries, 1798, 92
queries, 2008, 108472
queries, 1979, 7540
queries, 1928, 1149
queries, 1779, 73
queries, 1844, 794
queries, 1693, 1
queries, 1885, 974
queries, 1725, 7
queries, 1925, 1124
queries, 1805, 272
queries, 1744, 5
queries, 1919, 1336
queries, 1765, 32
queries, 1772, 43
queries, 1933, 1029
queries, 1992, 27379
queries, 1841, 729
queries, 1749, 10
queries, 1833, 604
queries, 1912, 1471
queries, 1728, 10
queries, 1754, 46
queries, 1676, 2
queries, 1953, 1766
queries, 1827, 522
queries, 1892, 1131
queries, 1853, 1103
queries, 1884, 1102
queries, 1763, 43
queries, 1968, 5546
queries, 1962, 3231
queries, 1787, 91
queries, 1918, 1280
queries, 1938, 1310
queries, 1820, 548
queries, 1963, 3634
queries, 1662, 1
queries, 1748, 17
queries, 1828, 511
queries, 1855, 1106
queries, 1952, 1901
queries, 1730, 8
queries, 1888, 994
queries, 1843, 1222
queries, 1829, 709
queries, 1773, 55
queries, 1926, 1165
queries, 1994, 36889
queries, 1795, 54
queries, 1857, 1001
queries, 1767, 37
queries, 1719, 1
queries, 1690, 1
queries, 1842, 666
queries, 1915, 1068
queries, 1736, 4
queries, 1889, 816
queries, 1735, 4
queries, 1776, 65
queries, 1900, 1175
queries, 1647, 1
queries, 1835, 809
queries, 1999, 66845
queries, 1717, 1
queries, 1891, 936
queries, 1838, 824
queries, 1896, 1230
queries, 1921, 1159
queries, 1876, 738
queries, 1752, 11
queries, 2005, 106983
queries, 1803, 214
queries, 1901, 1480
queries, 1988, 18187
queries, 1786, 66
queries, 1909, 1240
queries, 1862, 545
queries, 1705, 1
queries, 1936, 1367
queries, 1826, 469
queries, 1982, 9656
queries, 1977, 7195
queries, 1944, 1075
queries, 1990, 29081
queries, 1974, 6336
queries, 1732, 3
queries, 1780, 56
queries, 1922, 1409
queries, 1834, 806
queries, 1797, 78
queries, 1860, 908
queries, 1734, 1
queries, 1677, 2
questionable, 1915, 5574
questionable, 1925, 5167
questionable, 1726, 5
questionable, 1706, 6
questionable, 1758, 10
questionable, 1756, 1
questionable, 1723, 10
questionable, 1899, 5613
questionable, 1635, 4
questionable, 1696, 2
questionable, 1946, 7175
questionable, 1979, 32667
questionable, 1887, 4248
questionable, 1923, 5356
questionable, 1595, 1
questionable, 1947, 7717
questionable, 1751, 21
questionable, 1815, 354
questionable, 1911, 6186
questionable, 1819, 540
questionable, 1755, 21
questionable, 1840, 2254
questionable, 1846, 2395
questionable, 1996, 54823
questionable, 1882, 4273
questionable, 1989, 41917
questionable, 1714, 17
questionable, 2006, 88580
questionable, 1939, 7545
questionable, 1966, 21727
questionable, 2003, 79283
questionable, 1812, 352
questionable, 1875, 3684
questionable, 1983, 34694
questionable, 1737, 9
questionable, 2001, 67083
questionable, 1724, 5
questionable, 1785, 43
questionable, 1873, 3025
questionable, 1671, 1
questionable, 1832, 1448
questionable, 1761, 7
questionable, 1993, 47654
questionable, 1951, 9451
questionable, 1673, 3
questionable, 1927, 6282
questionable, 1824, 1074
questionable, 1901, 5706
questionable, 1716, 9
questionable, 1711, 3
questionable, 1679, 4
questionable, 1643, 6
questionable, 1811, 475
questionable, 1692, 4
questionable, 1844, 2073
questionable, 1762, 8
questionable, 1910, 5738
questionable, 1750, 12
questionable, 1920, 5999
questionable, 1858, 3180
questionable, 1897, 4976
questionable, 1890, 3450
questionable, 1695, 1
questionable, 1998, 57904
questionable, 1790, 56
questionable, 1809, 296
questionable, 1658, 18
questionable, 1715, 12
questionable, 1670, 1
questionable, 1821, 518
questionable, 1775, 35
questionable, 1675, 1
questionable, 1945, 5032
questionable, 1959, 12553
questionable, 1854, 3517
questionable, 1995, 53390
questionable, 1965, 21126
questionable, 1689, 7
questionable, 1772, 21
questionable, 1825, 1295
questionable, 1924, 5037
questionable, 1823, 864
questionable, 1793, 68
questionable, 1921, 5614
questionable, 1837, 1711
questionable, 1747, 18
questionable, 1852, 2886
questionable, 1954, 9691
questionable, 1930, 6127
questionable, 1740, 8
questionable, 1839, 2206
questionable, 1799, 144
questionable, 1970, 27951
questionable, 1766, 19
questionable, 1782, 26
questionable, 1987, 39227
questionable, 1886, 3582
questionable, 1682, 7
questionable, 1757, 4
questionable, 1796, 75
questionable, 1777, 43
questionable, 1806, 213
questionable, 1731, 6
questionable, 1985, 37962
questionable, 1733, 4
questionable, 1700, 4
questionable, 2002, 74349
questionable, 1895, 4282
questionable, 1836, 1751
questionable, 1960, 14800
questionable, 1953, 9800
questionable, 1789, 52
questionable, 1878, 2961
questionable, 1683, 16
questionable, 1783, 33
questionable, 1971, 29496
questionable, 1942, 6072
questionable, 1666, 2
questionable, 1805, 202
questionable, 1699, 2
questionable, 1905, 5584
questionable, 1749, 10
questionable, 1833, 1643
questionable, 1912, 6136
questionable, 1739, 16
questionable, 1685, 4
questionable, 1754, 6
questionable, 1969, 25882
questionable, 1973, 28984
questionable, 1827, 1117
questionable, 1918, 4809
questionable, 1853, 3196
questionable, 1884, 4423
questionable, 1968, 26008
questionable, 2000, 67619
questionable, 1662, 5
questionable, 1763, 25
questionable, 1746, 4
questionable, 1948, 8242
questionable, 1870, 2838
questionable, 1575, 1
questionable, 1795, 88
questionable, 1857, 2809
questionable, 1767, 34
questionable, 1719, 14
questionable, 1704, 1
questionable, 1937, 6939
questionable, 1676, 7
questionable, 1736, 10
questionable, 1735, 10
questionable, 1776, 39
questionable, 1900, 6147
questionable, 1727, 12
questionable, 1956, 10961
questionable, 1999, 60498
questionable, 1764, 17
questionable, 1991, 44723
questionable, 1876, 3543
questionable, 1752, 16
questionable, 1803, 206
questionable, 1988, 40694
questionable, 1786, 31
questionable, 1705, 3
questionable, 1936, 6550
questionable, 1826, 1126
questionable, 1977, 30376
questionable, 1944, 4287
questionable, 1974, 28405
questionable, 1773, 21
questionable, 1797, 85
questionable, 1860, 3110
questionable, 1734, 7
questionable, 1864, 2725
questionable, 1851, 2860
questionable, 1903, 5645
questionable, 1916, 5798
questionable, 1641, 2
questionable, 2004, 85088
questionable, 1909, 5612
questionable, 1981, 32756
questionable, 1680, 3
questionable, 1863, 2223
questionable, 1748, 8
questionable, 1771, 22
questionable, 1859, 3100
questionable, 1687, 3
questionable, 1828, 1148
questionable, 1929, 5685
questionable, 1855, 3061
questionable, 1768, 29
questionable, 1694, 3
questionable, 1710, 4
questionable, 1607, 3
questionable, 1818, 634
questionable, 1967, 23511
questionable, 1962, 16851
questionable, 1935, 6032
questionable, 1738, 18
questionable, 1774, 32
questionable, 1753, 15
questionable, 1788, 81
questionable, 1678, 1
questionable, 1856, 3148
questionable, 1950, 9745
questionable, 1814, 455
questionable, 1984, 37491
questionable, 1655, 2
questionable, 1817, 425
questionable, 2007, 91310
questionable, 1888, 3833
questionable, 1816, 489
questionable, 1781, 18
questionable, 1869, 3138
questionable, 1743, 8
questionable, 1938, 7313
questionable, 1997, 55864
questionable, 1847, 2126
questionable, 1759, 20
questionable, 1784, 22
questionable, 1681, 3
questionable, 1975, 29213
questionable, 1701, 10
questionable, 1760, 8
questionable, 1964, 18645
questionable, 1934, 5580
questionable, 1792, 101
questionable, 1913, 6353
questionable, 1708, 9
questionable, 1807, 287
questionable, 1652, 1
questionable, 1745, 8
questionable, 1955, 10131
questionable, 1958, 11884
questionable, 1957, 12074
questionable, 1801, 192
questionable, 1769, 17
questionable, 1802, 191
questionable, 1842, 1649
questionable, 1879, 3231
questionable, 1880, 4000
questionable, 1906, 5814
questionable, 1638, 4
questionable, 1703, 7
questionable, 1845, 2404
questionable, 1976, 30291
questionable, 1932, 6166
questionable, 1868, 2688
questionable, 1849, 2432
questionable, 1877, 3388
questionable, 1831, 1515
questionable, 1800, 132
questionable, 1712, 3
questionable, 1648, 1
questionable, 1904, 6875
questionable, 1742, 19
questionable, 1804, 212
questionable, 1721, 5
questionable, 1644, 1
questionable, 1770, 14
questionable, 1883, 4749
questionable, 1982, 36014
questionable, 1791, 60
questionable, 1861, 2332
questionable, 1794, 107
questionable, 1986, 38949
questionable, 1889, 3558
questionable, 1893, 4125
questionable, 1848, 2369
questionable, 1702, 6
questionable, 1778, 36
questionable, 1972, 29909
questionable, 1720, 6
questionable, 1867, 2769
questionable, 1931, 6097
questionable, 1898, 5057
questionable, 1941, 6546
questionable, 1822, 839
questionable, 2005, 83309
questionable, 1881, 3879
questionable, 1810, 410
questionable, 1741, 3
questionable, 1729, 7
questionable, 1874, 3639
questionable, 1713, 9
questionable, 1813, 353
questionable, 1808, 261
questionable, 1872, 2961
questionable, 1722, 13
questionable, 1978, 31283
questionable, 1850, 2522
questionable, 1902, 5672
questionable, 1866, 2933
questionable, 1600, 4
questionable, 1917, 5507
questionable, 1865, 2665
questionable, 1798, 83
questionable, 1928, 6232
questionable, 1698, 3
questionable, 1871, 2418
questionable, 1693, 3
questionable, 1885, 4552
questionable, 1725, 16
questionable, 1980, 33584
questionable, 1744, 6
questionable, 1919, 5259
questionable, 1765, 19
questionable, 1949, 10060
questionable, 1933, 5289
questionable, 1841, 2023
questionable, 1908, 6434
questionable, 1728, 3
questionable, 1629, 8
questionable, 1992, 47883
questionable, 1892, 4701
questionable, 1830, 1385
questionable, 1787, 62
questionable, 1963, 17946
questionable, 1707, 4
questionable, 1940, 7104
questionable, 1952, 9767
questionable, 1730, 7
questionable, 1843, 2096
questionable, 1829, 1365
questionable, 1894, 3843
questionable, 1926, 5447
questionable, 1994, 50493
questionable, 1820, 774
questionable, 2008, 101968
questionable, 1914, 6549
questionable, 1961, 15816
questionable, 1907, 6204
questionable, 1835, 1905
questionable, 1717, 3
questionable, 1834, 1410
questionable, 1838, 2131
questionable, 1896, 4721
questionable, 1779, 12
questionable, 1620, 3
questionable, 1943, 4675
questionable, 1862, 2189
questionable, 1653, 1
questionable, 1990, 45714
questionable, 1732, 16
questionable, 1780, 25
questionable, 1922, 6478
questionable, 1891, 4355
quickly, 1925, 64497
quickly, 1726, 349
quickly, 1706, 245
quickly, 1758, 365
quickly, 1756, 225
quickly, 1637, 10
quickly, 1899, 66764
quickly, 1635, 4
quickly, 1696, 45
quickly, 1946, 80291
quickly, 1979, 288563
quickly, 1640, 3
quickly, 1923, 70650
quickly, 1595, 8
quickly, 1947, 90932
quickly, 1751, 420
quickly, 1815, 3278
quickly, 1625, 1
quickly, 1672, 2
quickly, 1819, 4114
quickly, 1755, 536
quickly, 1840, 10780
quickly, 1846, 12840
quickly, 1996, 676521
quickly, 1882, 36155
quickly, 1989, 480386
quickly, 1714, 205
quickly, 2006, 1369548
quickly, 1939, 71794
quickly, 1605, 1
quickly, 1520, 2
quickly, 2003, 1254318
quickly, 1650, 14
quickly, 1812, 4554
quickly, 1875, 25762
quickly, 1983, 344771
quickly, 1737, 263
quickly, 2001, 988394
quickly, 1724, 443
quickly, 1709, 90
quickly, 1785, 875
quickly, 1873, 21855
quickly, 1671, 8
quickly, 1832, 7981
quickly, 1642, 6
quickly, 1761, 833
quickly, 1993, 580940
quickly, 1951, 97604
quickly, 1673, 138
quickly, 1524, 6
quickly, 1723, 226
quickly, 1927, 68001
quickly, 1824, 7877
quickly, 1901, 70740
quickly, 1716, 101
quickly, 1711, 171
quickly, 1688, 46
quickly, 1679, 33
quickly, 1643, 9
quickly, 1811, 3916
quickly, 1773, 587
quickly, 1692, 32
quickly, 1515, 15
quickly, 1661, 2
quickly, 1954, 106349
quickly, 1844, 11844
quickly, 1762, 242
quickly, 1887, 38272
quickly, 1693, 56
quickly, 1584, 4
quickly, 1910, 78306
quickly, 1750, 497
quickly, 1920, 89535
quickly, 1858, 16498
quickly, 1897, 55315
quickly, 1890, 37455
quickly, 1695, 17
quickly, 1966, 196166
quickly, 1747, 367
quickly, 1790, 1011
quickly, 1809, 3189
quickly, 1658, 17
quickly, 1715, 201
quickly, 1821, 5520
quickly, 1775, 708
quickly, 1675, 93
quickly, 1945, 61418
quickly, 1959, 120358
quickly, 1854, 18836
quickly, 1590, 64
quickly, 1738, 675
quickly, 1995, 645797
quickly, 1965, 182170
quickly, 1689, 53
quickly, 1772, 656
quickly, 1825, 11137
quickly, 1924, 64408
quickly, 1823, 8637
quickly, 1793, 1069
quickly, 1921, 75376
quickly, 1837, 8604
quickly, 1998, 759748
quickly, 1852, 18382
quickly, 1764, 455
quickly, 1930, 72235
quickly, 1697, 9
quickly, 1740, 357
quickly, 1839, 11726
quickly, 1718, 113
quickly, 1799, 1407
quickly, 1970, 230844
quickly, 1766, 440
quickly, 1908, 84219
quickly, 1782, 540
quickly, 1987, 428320
quickly, 1886, 32410
quickly, 1682, 68
quickly, 1757, 275
quickly, 1796, 1854
quickly, 1659, 4
quickly, 1777, 807
quickly, 1806, 3187
quickly, 1731, 335
quickly, 1926, 61331
quickly, 1733, 107
quickly, 1700, 95
quickly, 2002, 1147116
quickly, 1895, 48449
quickly, 1836, 8852
quickly, 1960, 136209
quickly, 1953, 97628
quickly, 1789, 871
quickly, 1957, 117409
quickly, 1878, 26410
quickly, 1563, 2
quickly, 1783, 427
quickly, 1636, 2
quickly, 1754, 497
quickly, 1911, 82367
quickly, 1660, 12
quickly, 1971, 228753
quickly, 1581, 23
quickly, 1942, 69966
quickly, 1666, 5
quickly, 1805, 3145
quickly, 1973, 232761
quickly, 1686, 49
quickly, 1582, 1
quickly, 1905, 73273
quickly, 1881, 33276
quickly, 1749, 298
quickly, 1833, 8134
quickly, 1912, 83302
quickly, 1967, 205097
quickly, 1685, 115
quickly, 1651, 6
quickly, 1676, 56
quickly, 1699, 65
quickly, 1827, 7860
quickly, 1918, 68446
quickly, 1853, 18760
quickly, 1884, 38798
quickly, 1968, 226008
quickly, 2000, 951802
quickly, 1662, 18
quickly, 1763, 500
quickly, 1828, 7729
quickly, 1948, 91792
quickly, 1870, 20115
quickly, 1575, 3
quickly, 1795, 1270
quickly, 1857, 17938
quickly, 1767, 464
quickly, 1719, 122
quickly, 1690, 21
quickly, 1937, 74250
quickly, 1736, 145
quickly, 1598, 4
quickly, 1735, 136
quickly, 1776, 536
quickly, 1900, 76181
quickly, 1727, 410
quickly, 1904, 77880
quickly, 1999, 812345
quickly, 1691, 13
quickly, 1991, 530278
quickly, 1876, 26467
quickly, 1752, 316
quickly, 1803, 2630
quickly, 1988, 454443
quickly, 1786, 617
quickly, 1624, 18
quickly, 1705, 166
quickly, 1936, 71766
quickly, 1826, 7485
quickly, 1977, 263712
quickly, 1944, 58815
quickly, 1974, 234191
quickly, 1915, 75247
quickly, 1797, 1355
quickly, 1860, 20174
quickly, 1734, 290
quickly, 1864, 16345
quickly, 1621, 2
quickly, 1851, 15122
quickly, 1704, 145
quickly, 1903, 73866
quickly, 1950, 97798
quickly, 1669, 9
quickly, 2004, 1359707
quickly, 1909, 77853
quickly, 1732, 230
quickly, 1667, 61
quickly, 1680, 24
quickly, 1863, 14630
quickly, 1748, 400
quickly, 1771, 728
quickly, 1859, 18379
quickly, 1687, 6
quickly, 1746, 144
quickly, 1929, 68957
quickly, 1564, 5
quickly, 1855, 16845
quickly, 1768, 686
quickly, 1694, 97
quickly, 1710, 117
quickly, 1607, 4
quickly, 1818, 5203
quickly, 1739, 367
quickly, 1630, 2
quickly, 1981, 308686
quickly, 1962, 159038
quickly, 1935, 69839
quickly, 1606, 6
quickly, 1774, 623
quickly, 1753, 561
quickly, 1788, 1038
quickly, 1678, 61
quickly, 1856, 18722
quickly, 1916, 78018
quickly, 1814, 3897
quickly, 1984, 371300
quickly, 1655, 15
quickly, 1817, 5418
quickly, 2007, 1489174
quickly, 1888, 36822
quickly, 1665, 9
quickly, 1781, 831
quickly, 1869, 20705
quickly, 1743, 260
quickly, 1938, 74139
quickly, 1997, 715241
quickly, 1847, 12221
quickly, 1759, 553
quickly, 1784, 933
quickly, 1681, 66
quickly, 1507, 5
quickly, 1592, 2
quickly, 1701, 93
quickly, 1801, 2989
quickly, 1760, 512
quickly, 1964, 165984
quickly, 1934, 60851
quickly, 1792, 1361
quickly, 1913, 85924
quickly, 1708, 217
quickly, 1807, 3419
quickly, 1652, 6
quickly, 1745, 336
quickly, 1955, 108741
quickly, 1894, 44953
quickly, 1656, 26
quickly, 1674, 9
quickly, 1990, 527999
quickly, 1769, 416
quickly, 1802, 2084
quickly, 1842, 9106
quickly, 1879, 27205
quickly, 1880, 32905
quickly, 1906, 75456
quickly, 1638, 34
quickly, 1664, 45
quickly, 1703, 130
quickly, 1603, 4
quickly, 1845, 12856
quickly, 1976, 254734
quickly, 1932, 61201
quickly, 1868, 21109
quickly, 1849, 12482
quickly, 1877, 25511
quickly, 1831, 9094
quickly, 1800, 2040
quickly, 1712, 71
quickly, 1648, 11
quickly, 1956, 109933
quickly, 1742, 365
quickly, 1980, 303159
quickly, 1804, 3626
quickly, 1975, 241534
quickly, 1721, 296
quickly, 1644, 16
quickly, 1770, 568
quickly, 1883, 41365
quickly, 1982, 327231
quickly, 1791, 1164
quickly, 1969, 219211
quickly, 1861, 15656
quickly, 1649, 13
quickly, 1794, 1465
quickly, 1986, 414822
quickly, 1889, 34111
quickly, 1893, 44956
quickly, 1848, 11654
quickly, 1702, 289
quickly, 1778, 477
quickly, 1972, 237270
quickly, 1720, 218
quickly, 1867, 19370
quickly, 1931, 68991
quickly, 1898, 61564
quickly, 1589, 3
quickly, 1941, 67925
quickly, 1822, 8035
quickly, 2005, 1332925
quickly, 1917, 77844
quickly, 1810, 4148
quickly, 1741, 252
quickly, 1729, 354
quickly, 1874, 24851
quickly, 1780, 419
quickly, 1713, 106
quickly, 1668, 33
quickly, 1813, 3479
quickly, 1816, 4311
quickly, 1808, 3348
quickly, 1872, 21350
quickly, 1722, 227
quickly, 1978, 270531
quickly, 1850, 14306
quickly, 1902, 71989
quickly, 1866, 18370
quickly, 1600, 2
quickly, 1611, 5
quickly, 1958, 116416
quickly, 1865, 17532
quickly, 1798, 1190
quickly, 1928, 72274
quickly, 1684, 60
quickly, 1698, 55
quickly, 1871, 21937
quickly, 1619, 1
quickly, 1885, 39808
quickly, 1725, 360
quickly, 1670, 9
quickly, 1744, 377
quickly, 1919, 77762
quickly, 1765, 368
quickly, 1949, 97560
quickly, 1933, 53547
quickly, 1841, 9939
quickly, 1579, 5
quickly, 1728, 226
quickly, 1629, 3
quickly, 1645, 1
quickly, 1992, 567272
quickly, 1892, 43013
quickly, 1830, 10846
quickly, 1787, 1240
quickly, 1963, 167786
quickly, 1707, 188
quickly, 1940, 73214
quickly, 1952, 98961
quickly, 1730, 280
quickly, 1843, 10035
quickly, 1829, 8668
quickly, 1985, 387039
quickly, 1994, 623941
quickly, 1820, 5472
quickly, 2008, 1813769
quickly, 1914, 84056
quickly, 1961, 150465
quickly, 1907, 77115
quickly, 1647, 7
quickly, 1835, 9875
quickly, 1717, 206
quickly, 1834, 7905
quickly, 1838, 9632
quickly, 1896, 57817
quickly, 1779, 566
quickly, 1620, 12
quickly, 1943, 62897
quickly, 1862, 13087
quickly, 1653, 29
quickly, 1683, 124
quickly, 1587, 52
quickly, 1657, 14
quickly, 1922, 83973
quickly, 1891, 37481
quickly, 1677, 28
quote, 1915, 16708
quote, 1925, 16006
quote, 1726, 74
quote, 1706, 50
quote, 1758, 63
quote, 1756, 36
quote, 1637, 2
quote, 1899, 17354
quote, 1696, 2
quote, 1946, 15909
quote, 1979, 43855
quote, 1887, 10304
quote, 1923, 17047
quote, 1947, 17274
quote, 1751, 146
quote, 1815, 1024
quote, 1672, 9
quote, 1819, 1199
quote, 1755, 100
quote, 1840, 4524
quote, 1846, 5238
quote, 1996, 89955
quote, 1882, 10375
quote, 1989, 62721
quote, 1714, 123
quote, 2006, 174423
quote, 1939, 15073
quote, 1520, 1
quote, 2003, 149457
quote, 1812, 1265
quote, 1875, 8744
quote, 1983, 46382
quote, 1737, 103
quote, 2001, 117519
quote, 1724, 43
quote, 1709, 37
quote, 1785, 160
quote, 1873, 7782
quote, 1671, 1
quote, 1574, 5
quote, 1832, 2920
quote, 1761, 92
quote, 1993, 72147
quote, 1951, 19050
quote, 1673, 3
quote, 1524, 4
quote, 1723, 41
quote, 1927, 16710
quote, 1824, 2974
quote, 1901, 17132
quote, 1716, 9
quote, 1711, 60
quote, 1688, 26
quote, 1679, 3
quote, 1811, 1229
quote, 1692, 6
quote, 1661, 2
quote, 1844, 4817
quote, 1762, 53
quote, 1584, 2
quote, 1910, 17716
quote, 1750, 101
quote, 1920, 20175
quote, 1858, 6364
quote, 1897, 13798
quote, 1890, 11838
quote, 1695, 3
quote, 1747, 91
quote, 1790, 374
quote, 1809, 1323
quote, 1658, 1
quote, 1715, 36
quote, 1821, 1383
quote, 1775, 148
quote, 1675, 5
quote, 1945, 11696
quote, 1959, 24235
quote, 1854, 8832
quote, 1590, 4
quote, 1995, 81763
quote, 1965, 38368
quote, 1689, 6
quote, 1772, 160
quote, 1825, 2307
quote, 1924, 14983
quote, 1823, 2381
quote, 1793, 444
quote, 1921, 16791
quote, 1837, 3555
quote, 1998, 96370
quote, 1852, 5496
quote, 1954, 19862
quote, 1930, 16637
quote, 1697, 6
quote, 1740, 59
quote, 1839, 4381
quote, 1718, 50
quote, 1794, 312
quote, 1970, 49439
quote, 1766, 121
quote, 1782, 177
quote, 1987, 56018
quote, 1886, 9435
quote, 1682, 18
quote, 1757, 79
quote, 1796, 267
quote, 1659, 1
quote, 1777, 188
quote, 1806, 889
quote, 1769, 109
quote, 1731, 113
quote, 1985, 49183
quote, 1733, 30
quote, 1700, 8
quote, 2002, 129491
quote, 1895, 14276
quote, 1836, 3422
quote, 1960, 28557
quote, 1953, 19745
quote, 1789, 152
quote, 1878, 8317
quote, 1783, 145
quote, 1754, 367
quote, 1911, 19079
quote, 1971, 45180
quote, 1581, 2
quote, 1942, 12402
quote, 1666, 1
quote, 1805, 643
quote, 1699, 42
quote, 1686, 1
quote, 1966, 39334
quote, 1905, 17669
quote, 1881, 10819
quote, 1749, 79
quote, 1833, 2920
quote, 1912, 19196
quote, 1739, 103
quote, 1685, 9
quote, 1651, 4
quote, 1969, 47064
quote, 1973, 43541
quote, 1827, 2031
quote, 1918, 13351
quote, 1853, 7848
quote, 1884, 12288
quote, 1968, 47934
quote, 2000, 118904
quote, 1662, 2
quote, 1763, 64
quote, 1828, 2406
quote, 1505, 1
quote, 1948, 18552
quote, 1870, 6811
quote, 1575, 1
quote, 1795, 211
quote, 1857, 6510
quote, 1958, 22655
quote, 1719, 33
quote, 1704, 17
quote, 1937, 15668
quote, 1676, 9
quote, 1736, 79
quote, 1735, 63
quote, 1776, 229
quote, 1900, 16817
quote, 1727, 138
quote, 1956, 22495
quote, 1999, 104892
quote, 1691, 5
quote, 1764, 111
quote, 1991, 65504
quote, 1876, 8522
quote, 1752, 142
quote, 2005, 154959
quote, 1803, 645
quote, 1988, 59499
quote, 1786, 198
quote, 1634, 3
quote, 1705, 28
quote, 1936, 16277
quote, 1826, 1819
quote, 1977, 45480
quote, 1944, 11032
quote, 1974, 43766
quote, 1820, 1497
quote, 1938, 17044
quote, 1797, 265
quote, 1860, 7738
quote, 1734, 39
quote, 1864, 5910
quote, 1851, 5828
quote, 1903, 17490
quote, 1950, 20771
quote, 1669, 1
quote, 2004, 158870
quote, 1909, 17981
quote, 1981, 44395
quote, 1863, 4985
quote, 1748, 69
quote, 1771, 117
quote, 1859, 6608
quote, 1687, 4
quote, 1746, 22
quote, 1929, 16577
quote, 1564, 2
quote, 1855, 7892
quote, 1768, 184
quote, 1694, 6
quote, 1710, 26
quote, 1607, 2
quote, 1818, 1140
quote, 1967, 43786
quote, 1962, 34666
quote, 1935, 16259
quote, 1738, 78
quote, 1774, 106
quote, 1753, 117
quote, 1788, 255
quote, 1678, 3
quote, 1856, 7866
quote, 1916, 15965
quote, 1814, 1205
quote, 1984, 50688
quote, 1817, 1150
quote, 2007, 183960
quote, 1888, 10257
quote, 1816, 1032
quote, 1781, 192
quote, 1869, 7095
quote, 1743, 82
quote, 1957, 23161
quote, 1997, 93820
quote, 1847, 5055
quote, 1759, 81
quote, 1572, 2
quote, 1784, 122
